epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
551,6405.07,0.41995,0.27084,0.82059,0.66449,0.73903,0.71859,0.49173,0.95093,0.9261,0.91219,0.000325227,0.000325227,0.000325227
552,6416.54,0.43035,0.27889,0.81816,0.70876,0.69682,0.71597,0.48572,0.95371,0.92173,0.90487,0.00032452,0.00032452,0.00032452
553,6427.78,0.4201,0.28109,0.81096,0.7142,0.69341,0.71711,0.48673,0.96344,0.94911,0.91018,0.000323813,0.000323813,0.000323813
554,6439.35,0.41773,0.27422,0.81576,0.67673,0.74961,0.71787,0.48787,0.9691,0.93193,0.91406,0.000323106,0.000323106,0.000323106
555,6450.81,0.41926,0.28038,0.81485,0.67346,0.75671,0.72954,0.49423,0.97073,0.90405,0.91033,0.0003224,0.0003224,0.0003224
556,6463.08,0.41669,0.27288,0.81208,0.6827,0.76645,0.72929,0.49804,0.96038,0.90021,0.91363,0.000321693,0.000321693,0.000321693
557,6474.44,0.42718,0.27978,0.81324,0.63102,0.82723,0.71851,0.49121,0.95171,0.91151,0.91159,0.000320986,0.000320986,0.000320986
558,6485.92,0.41533,0.27201,0.8164,0.64877,0.77706,0.71008,0.48411,0.955,0.91833,0.9158,0.000320279,0.000320279,0.000320279
559,6497.62,0.40008,0.26588,0.81665,0.63226,0.78003,0.70437,0.47849,0.95413,0.92563,0.91667,0.000319572,0.000319572,0.000319572
560,6508.99,0.41548,0.27353,0.81564,0.66751,0.71703,0.6925,0.46968,0.96444,0.93836,0.91455,0.000318865,0.000318865,0.000318865
561,6520.3,0.42206,0.27422,0.81644,0.61859,0.78481,0.68805,0.46828,0.96078,0.93489,0.91667,0.000318158,0.000318158,0.000318158
562,6531.8,0.41086,0.26916,0.81661,0.5963,0.77355,0.68297,0.4659,0.95576,0.94743,0.91484,0.000317452,0.000317452,0.000317452
563,6543.32,0.41306,0.28014,0.8138,0.63701,0.72012,0.6742,0.45805,0.95583,0.96103,0.9133,0.000316745,0.000316745,0.000316745
564,6554.74,0.40733,0.27531,0.81645,0.62738,0.74237,0.68033,0.46307,0.95413,0.95117,0.91066,0.000316038,0.000316038,0.000316038
565,6566.48,0.41546,0.27281,0.81178,0.61672,0.79216,0.67957,0.46231,0.9542,0.95109,0.91176,0.000315331,0.000315331,0.000315331
566,6578.42,0.4068,0.27366,0.8195,0.61878,0.79152,0.69148,0.46709,0.95959,0.94383,0.90704,0.000314624,0.000314624,0.000314624
567,6590.19,0.41185,0.26839,0.81425,0.61798,0.79859,0.70046,0.47426,0.96802,0.95067,0.9112,0.000313917,0.000313917,0.000313917
568,6601.78,0.4173,0.2731,0.81686,0.63046,0.77892,0.69896,0.4745,0.96527,0.97765,0.91331,0.00031321,0.00031321,0.00031321
569,6613.23,0.41926,0.27752,0.81558,0.64317,0.77435,0.70609,0.48131,0.96956,0.96694,0.91541,0.000312504,0.000312504,0.000312504
570,6624.33,0.40773,0.26919,0.80975,0.66069,0.77284,0.71504,0.4884,0.98024,0.93933,0.91934,0.000311797,0.000311797,0.000311797
571,6635.86,0.41118,0.27398,0.81047,0.67915,0.78233,0.71355,0.48864,0.98405,0.93449,0.91939,0.00031109,0.00031109,0.00031109
572,6647.65,0.40869,0.26737,0.81665,0.67921,0.7752,0.7088,0.4853,0.97388,0.9269,0.91136,0.000310383,0.000310383,0.000310383
573,6659.47,0.40172,0.2645,0.81549,0.6672,0.76965,0.7098,0.48667,0.97909,0.91814,0.91121,0.000309676,0.000309676,0.000309676
574,6670.74,0.41263,0.27554,0.81117,0.68011,0.72294,0.71633,0.49214,0.98,0.92097,0.91286,0.000308969,0.000308969,0.000308969
575,6682.19,0.41742,0.27293,0.81674,0.68785,0.71762,0.7189,0.49113,0.97846,0.92371,0.91353,0.000308262,0.000308262,0.000308262
576,6694.49,0.40934,0.26858,0.80751,0.61267,0.81701,0.70844,0.48134,0.97917,0.94436,0.91539,0.000307555,0.000307555,0.000307555
577,6706.24,0.40493,0.26863,0.81127,0.6706,0.74431,0.70639,0.48151,0.97622,0.94734,0.91644,0.000306849,0.000306849,0.000306849
578,6717.75,0.42104,0.27698,0.81384,0.64251,0.78974,0.71077,0.48394,0.97189,0.93103,0.91486,0.000306142,0.000306142,0.000306142
579,6729.2,0.42656,0.27523,0.81518,0.65637,0.77528,0.71952,0.4906,0.97432,0.93496,0.91554,0.000305435,0.000305435,0.000305435
580,6740.74,0.4185,0.2699,0.81802,0.67696,0.75635,0.72154,0.49139,0.97517,0.91372,0.91446,0.000304728,0.000304728,0.000304728
581,6752.08,0.41666,0.27361,0.81347,0.6616,0.77105,0.72193,0.48808,0.97908,0.92011,0.91332,0.000304021,0.000304021,0.000304021
582,6763.38,0.40799,0.26168,0.81121,0.65215,0.76137,0.7123,0.48236,0.97923,0.92449,0.91727,0.000303314,0.000303314,0.000303314
583,6774.68,0.40838,0.26902,0.81379,0.64525,0.76911,0.70701,0.47773,0.97688,0.93316,0.92009,0.000302607,0.000302607,0.000302607
584,6786.47,0.41263,0.27082,0.81351,0.68133,0.72008,0.71033,0.48202,0.97626,0.93554,0.92021,0.000301901,0.000301901,0.000301901
585,6798.55,0.41178,0.27378,0.81176,0.66703,0.72611,0.70778,0.47998,0.97905,0.9334,0.92048,0.000301194,0.000301194,0.000301194
586,6810.78,0.39738,0.26536,0.80913,0.63599,0.79935,0.72219,0.49428,0.97952,0.92403,0.92174,0.000300487,0.000300487,0.000300487
587,6822.66,0.39773,0.25952,0.81674,0.70417,0.71408,0.72128,0.49174,0.97987,0.94361,0.91883,0.00029978,0.00029978,0.00029978
588,6834.51,0.40922,0.26232,0.82127,0.66727,0.76099,0.71806,0.48952,0.97892,0.93907,0.91239,0.000299073,0.000299073,0.000299073
589,6846.28,0.41423,0.27197,0.81797,0.6532,0.78023,0.71399,0.48324,0.97847,0.93896,0.91146,0.000298366,0.000298366,0.000298366
590,6857.9,0.41241,0.26624,0.81702,0.64267,0.80679,0.71803,0.48827,0.97009,0.93457,0.90814,0.000297659,0.000297659,0.000297659
591,6869.29,0.39946,0.26442,0.81148,0.66515,0.7546,0.71915,0.48844,0.95844,0.92634,0.9061,0.000296953,0.000296953,0.000296953
592,6880.65,0.40033,0.26476,0.8142,0.6472,0.76783,0.70934,0.48163,0.96736,0.94196,0.9128,0.000296246,0.000296246,0.000296246
593,6892.42,0.4026,0.26457,0.81497,0.6642,0.73625,0.7115,0.48251,0.97536,0.96052,0.91509,0.000295539,0.000295539,0.000295539
594,6903.96,0.39834,0.26231,0.81425,0.66372,0.75502,0.71358,0.48186,0.9863,0.96353,0.91812,0.000294832,0.000294832,0.000294832
595,6915.92,0.40206,0.26342,0.81396,0.64775,0.77546,0.7062,0.4766,0.98844,0.97125,0.91934,0.000294125,0.000294125,0.000294125
596,6927.59,0.40841,0.26802,0.81007,0.64593,0.7433,0.6912,0.46906,0.99032,1.00776,0.92259,0.000293418,0.000293418,0.000293418
597,6939.06,0.40059,0.26775,0.81175,0.6712,0.71338,0.68552,0.4679,0.99091,1.03602,0.92831,0.000292711,0.000292711,0.000292711
598,6950.35,0.40506,0.26134,0.81462,0.65555,0.7398,0.68617,0.46712,0.97837,1.00247,0.92591,0.000292005,0.000292005,0.000292005
599,6962.22,0.40964,0.26749,0.81236,0.66814,0.72916,0.68662,0.46567,0.979,1.00747,0.9316,0.000291298,0.000291298,0.000291298
600,6973.71,0.40675,0.26768,0.81166,0.6782,0.69453,0.6835,0.4594,0.98023,1.01188,0.93217,0.000290591,0.000290591,0.000290591
601,6985.33,0.40578,0.26796,0.81568,0.67975,0.69538,0.67759,0.45784,0.98123,1.01966,0.92979,0.000289884,0.000289884,0.000289884
602,6996.77,0.40865,0.27164,0.814,0.67892,0.69931,0.67506,0.45688,0.98271,1.03092,0.92927,0.000289177,0.000289177,0.000289177
603,7008.4,0.39878,0.26776,0.81458,0.67205,0.70061,0.67343,0.4559,0.97931,1.01714,0.93005,0.00028847,0.00028847,0.00028847
604,7019.63,0.40362,0.26642,0.81383,0.6712,0.69155,0.67421,0.45723,0.98319,1.02016,0.92627,0.000287763,0.000287763,0.000287763
605,7031.68,0.40527,0.26589,0.81127,0.67067,0.70541,0.6838,0.46308,0.98469,1.02725,0.92719,0.000287057,0.000287057,0.000287057
606,7043.06,0.39573,0.26253,0.81387,0.69066,0.70585,0.68459,0.46097,0.98893,1.04491,0.93379,0.00028635,0.00028635,0.00028635
607,7054.56,0.40001,0.26183,0.81429,0.71182,0.69479,0.68368,0.45931,0.98157,1.03606,0.92818,0.000285643,0.000285643,0.000285643
608,7066.23,0.40789,0.26542,0.81529,0.7201,0.6889,0.67508,0.45295,0.97929,1.06981,0.92552,0.000284936,0.000284936,0.000284936
609,7077.87,0.40208,0.2707,0.81652,0.69774,0.6847,0.66367,0.44755,0.97269,1.06797,0.92324,0.000284229,0.000284229,0.000284229
610,7089.95,0.40255,0.26727,0.81029,0.69297,0.6831,0.66636,0.44855,0.96376,1.05195,0.91772,0.000283522,0.000283522,0.000283522
611,7101.53,0.40948,0.26661,0.81426,0.65165,0.71161,0.67557,0.45535,0.96216,1.03219,0.91476,0.000282815,0.000282815,0.000282815
612,7112.99,0.39332,0.25697,0.8197,0.68506,0.69394,0.67843,0.45885,0.96503,1.02621,0.91446,0.000282109,0.000282109,0.000282109
613,7124.78,0.39488,0.26292,0.80935,0.68386,0.68627,0.67873,0.45767,0.97013,1.0181,0.91438,0.000281402,0.000281402,0.000281402
614,7136.65,0.40307,0.26119,0.80364,0.70802,0.68116,0.67936,0.45767,0.97616,1.02159,0.91555,0.000280695,0.000280695,0.000280695
615,7148.76,0.38779,0.25637,0.8067,0.7268,0.6863,0.69122,0.46456,0.97865,1.01638,0.91587,0.000279988,0.000279988,0.000279988
616,7159.98,0.40423,0.26261,0.81753,0.69686,0.68304,0.69266,0.46843,0.97237,1.01134,0.91315,0.000279281,0.000279281,0.000279281
617,7171.4,0.38746,0.2566,0.8183,0.68278,0.69414,0.68904,0.46515,0.97504,1.0288,0.91677,0.000278574,0.000278574,0.000278574
618,7182.94,0.40477,0.26665,0.80868,0.66055,0.69637,0.67219,0.45418,0.98314,1.04371,0.92119,0.000277867,0.000277867,0.000277867
619,7194.54,0.40414,0.26831,0.81144,0.66431,0.69367,0.66851,0.45038,0.98501,1.05327,0.92008,0.000277161,0.000277161,0.000277161
620,7205.57,0.38625,0.25771,0.81063,0.66731,0.69458,0.67164,0.45207,0.97892,1.05175,0.91584,0.000276454,0.000276454,0.000276454
621,7216.75,0.39311,0.2564,0.81088,0.67574,0.69324,0.67453,0.45514,0.96826,1.03079,0.91159,0.000275747,0.000275747,0.000275747
622,7228.18,0.39968,0.26371,0.81645,0.68369,0.68916,0.67891,0.45409,0.97315,1.02983,0.9143,0.00027504,0.00027504,0.00027504
623,7239.76,0.40658,0.26586,0.81057,0.70142,0.67513,0.6758,0.45333,0.97347,1.01898,0.91394,0.000274333,0.000274333,0.000274333
624,7251.62,0.40128,0.2667,0.8154,0.69953,0.67818,0.67743,0.45508,0.97453,1.00235,0.91154,0.000273626,0.000273626,0.000273626
625,7262.74,0.39586,0.25438,0.80626,0.71078,0.67593,0.67267,0.45191,0.97083,1.01089,0.90581,0.000272919,0.000272919,0.000272919
626,7274.08,0.39796,0.26414,0.80862,0.71261,0.68893,0.67538,0.45524,0.97272,1.01641,0.90367,0.000272212,0.000272212,0.000272212
627,7285.87,0.39567,0.25954,0.81305,0.69903,0.6918,0.67728,0.45432,0.97752,1.02197,0.9079,0.000271506,0.000271506,0.000271506
628,7297.71,0.38789,0.25742,0.81609,0.68823,0.68867,0.67208,0.45057,0.98505,1.03543,0.91537,0.000270799,0.000270799,0.000270799
629,7309.49,0.40326,0.26378,0.81646,0.65816,0.73588,0.6715,0.45302,0.98359,1.03329,0.91608,0.000270092,0.000270092,0.000270092
630,7321.37,0.40518,0.26632,0.81577,0.67258,0.7212,0.6754,0.4534,0.98075,1.05036,0.9169,0.000269385,0.000269385,0.000269385
631,7333.16,0.39516,0.26515,0.81128,0.68572,0.71655,0.68072,0.45822,0.97867,1.05517,0.91428,0.000268678,0.000268678,0.000268678
632,7344.72,0.39674,0.26016,0.81363,0.70274,0.70358,0.68758,0.4649,0.98029,1.04303,0.91593,0.000267971,0.000267971,0.000267971
633,7356.21,0.39149,0.26103,0.8078,0.68489,0.72364,0.69254,0.4688,0.97442,1.03859,0.91633,0.000267264,0.000267264,0.000267264
634,7368.4,0.39114,0.26042,0.80461,0.70455,0.71035,0.69679,0.46968,0.97382,1.04224,0.91644,0.000266558,0.000266558,0.000266558
635,7380.08,0.38264,0.26054,0.81417,0.7026,0.71155,0.69322,0.46915,0.97131,1.03917,0.91624,0.000265851,0.000265851,0.000265851
636,7392.06,0.38514,0.2539,0.81223,0.65502,0.75742,0.68876,0.46406,0.96752,1.03956,0.91652,0.000265144,0.000265144,0.000265144
637,7403.92,0.38272,0.25669,0.81211,0.69145,0.70245,0.68237,0.46254,0.96871,1.03399,0.91404,0.000264437,0.000264437,0.000264437
638,7415.48,0.3996,0.25595,0.81164,0.69924,0.70473,0.68232,0.463,0.96621,1.03595,0.91633,0.00026373,0.00026373,0.00026373
639,7426.73,0.38719,0.25751,0.81344,0.68421,0.72422,0.68633,0.46339,0.96867,1.0203,0.92079,0.000263023,0.000263023,0.000263023
640,7438.22,0.40383,0.2635,0.81735,0.70218,0.70597,0.68056,0.45725,0.97336,1.03296,0.92034,0.000262316,0.000262316,0.000262316
641,7449.85,0.3976,0.26381,0.81128,0.68906,0.70747,0.67914,0.45693,0.97944,1.05445,0.919,0.00026161,0.00026161,0.00026161
642,7461.52,0.38615,0.25446,0.81554,0.68898,0.70814,0.67994,0.45676,0.97452,1.07316,0.91884,0.000260903,0.000260903,0.000260903
643,7473.25,0.38231,0.25598,0.81133,0.68351,0.7271,0.67078,0.45627,0.97485,1.09113,0.91552,0.000260196,0.000260196,0.000260196
644,7485.32,0.38492,0.25642,0.81143,0.6877,0.71182,0.66394,0.45208,0.9746,1.10135,0.91757,0.000259489,0.000259489,0.000259489
645,7496.69,0.39328,0.26211,0.81463,0.70094,0.7028,0.67096,0.45505,0.96956,1.07157,0.91549,0.000258782,0.000258782,0.000258782
646,7507.9,0.3968,0.26507,0.81198,0.71246,0.71041,0.67837,0.459,0.97877,1.07022,0.91821,0.000258075,0.000258075,0.000258075
647,7519.64,0.39749,0.26176,0.81755,0.71534,0.69958,0.67825,0.45865,0.9835,1.08232,0.91727,0.000257368,0.000257368,0.000257368
648,7531.41,0.38663,0.2575,0.80952,0.7207,0.69676,0.68561,0.46339,0.98093,1.08415,0.91359,0.000256662,0.000256662,0.000256662
649,7543.06,0.38641,0.25381,0.81685,0.71375,0.70288,0.68476,0.46204,0.97841,1.06924,0.91487,0.000255955,0.000255955,0.000255955
650,7554.86,0.38828,0.25556,0.8182,0.71606,0.71342,0.68765,0.46325,0.97438,1.04753,0.91405,0.000255248,0.000255248,0.000255248
651,7566.59,0.39379,0.26076,0.81986,0.72734,0.7088,0.69308,0.46758,0.97287,1.03375,0.91483,0.000254541,0.000254541,0.000254541
652,7578.34,0.39211,0.25816,0.8132,0.73194,0.69943,0.69574,0.46945,0.97033,1.02688,0.91511,0.000253834,0.000253834,0.000253834
653,7590.07,0.38282,0.24953,0.81123,0.70439,0.70952,0.69394,0.46901,0.97023,1.0366,0.9129,0.000253127,0.000253127,0.000253127
654,7602.17,0.3805,0.25416,0.82268,0.6993,0.70798,0.68881,0.46527,0.97644,1.04839,0.91668,0.00025242,0.00025242,0.00025242
655,7614.22,0.37959,0.24916,0.81198,0.69873,0.69969,0.68324,0.45869,0.98042,1.05248,0.91582,0.000251714,0.000251714,0.000251714
656,7626.06,0.38603,0.25705,0.81668,0.70089,0.68631,0.68212,0.46004,0.98207,1.04986,0.92023,0.000251007,0.000251007,0.000251007
657,7637.95,0.37962,0.25697,0.81607,0.70306,0.68709,0.6884,0.46295,0.98551,1.03933,0.92182,0.0002503,0.0002503,0.0002503
658,7649.72,0.39414,0.2586,0.81367,0.71004,0.68912,0.69141,0.46604,0.97718,1.03956,0.91807,0.000249593,0.000249593,0.000249593
659,7661.61,0.38911,0.2585,0.8098,0.70891,0.68688,0.69589,0.47042,0.9755,1.03274,0.92266,0.000248886,0.000248886,0.000248886
660,7673.03,0.39638,0.26041,0.81776,0.71701,0.68515,0.69547,0.46903,0.97574,1.02593,0.91929,0.000248179,0.000248179,0.000248179
661,7684.46,0.39322,0.26161,0.81791,0.72236,0.68271,0.69783,0.47081,0.97654,1.01659,0.91855,0.000247472,0.000247472,0.000247472
662,7695.75,0.39382,0.26047,0.8133,0.71644,0.69571,0.70113,0.47406,0.97373,1.00953,0.91356,0.000246766,0.000246766,0.000246766
663,7706.93,0.37433,0.25443,0.81844,0.71153,0.69832,0.69775,0.47237,0.97662,1.00021,0.91521,0.000246059,0.000246059,0.000246059
664,7718.51,0.39926,0.26161,0.81392,0.7134,0.69124,0.68968,0.46555,0.98219,1.0126,0.91558,0.000245352,0.000245352,0.000245352
665,7730.21,0.38376,0.25679,0.81817,0.70478,0.70207,0.69452,0.47251,0.97782,0.99533,0.90786,0.000244645,0.000244645,0.000244645
666,7741.59,0.39576,0.2617,0.81197,0.70695,0.70936,0.69469,0.47194,0.97585,0.99349,0.90452,0.000243938,0.000243938,0.000243938
667,7752.87,0.38905,0.25503,0.81168,0.71344,0.71067,0.70767,0.47968,0.97426,0.99291,0.90247,0.000243231,0.000243231,0.000243231
668,7764.52,0.38486,0.25449,0.81365,0.73581,0.70216,0.71314,0.48361,0.96882,0.9874,0.90532,0.000242524,0.000242524,0.000242524
669,7776.08,0.37267,0.2451,0.80805,0.73576,0.70048,0.70822,0.48102,0.97042,0.98629,0.90651,0.000241818,0.000241818,0.000241818
670,7787.67,0.38392,0.25367,0.81178,0.68985,0.73747,0.71223,0.4852,0.97579,0.98507,0.9069,0.000241111,0.000241111,0.000241111
671,7799.08,0.38342,0.25285,0.81111,0.69697,0.71151,0.70991,0.48103,0.97967,0.99388,0.90916,0.000240404,0.000240404,0.000240404
672,7810.66,0.39298,0.25651,0.80879,0.7093,0.68886,0.70577,0.47414,0.98165,1.00262,0.91068,0.000239697,0.000239697,0.000239697
673,7822.01,0.37787,0.24767,0.81215,0.69058,0.71215,0.70848,0.47469,0.98192,1.00061,0.91155,0.00023899,0.00023899,0.00023899
674,7834.12,0.38575,0.25728,0.80912,0.65879,0.76391,0.72143,0.48828,0.98065,0.98591,0.91312,0.000238283,0.000238283,0.000238283
675,7845.96,0.3894,0.26257,0.81103,0.657,0.76986,0.72096,0.48624,0.97931,0.97824,0.91278,0.000237576,0.000237576,0.000237576
676,7857.68,0.38408,0.24793,0.81061,0.65486,0.76714,0.7174,0.48609,0.97374,0.97696,0.9114,0.000236869,0.000236869,0.000236869
677,7869.1,0.37656,0.24681,0.8072,0.65474,0.77537,0.71795,0.48442,0.97277,0.97486,0.91492,0.000236163,0.000236163,0.000236163
678,7880.76,0.38555,0.25361,0.80153,0.653,0.77132,0.71741,0.48195,0.97349,0.97513,0.91688,0.000235456,0.000235456,0.000235456
679,7892.12,0.38586,0.25315,0.81021,0.67562,0.74653,0.71939,0.48083,0.96677,0.96146,0.91705,0.000234749,0.000234749,0.000234749
680,7903.44,0.38049,0.25675,0.80778,0.66991,0.74762,0.72025,0.48001,0.96866,0.95879,0.91437,0.000234042,0.000234042,0.000234042
681,7915.19,0.38655,0.25448,0.81141,0.67091,0.74145,0.71104,0.47919,0.96858,0.96637,0.91261,0.000233335,0.000233335,0.000233335
682,7926.92,0.38899,0.25595,0.8192,0.69039,0.72712,0.70836,0.47637,0.97044,0.98425,0.91282,0.000232628,0.000232628,0.000232628
683,7938.46,0.38047,0.2546,0.8068,0.67507,0.72273,0.70499,0.4728,0.96983,1.0022,0.91252,0.000231921,0.000231921,0.000231921
684,7950.23,0.37503,0.2548,0.8149,0.66981,0.71838,0.70236,0.47237,0.97303,0.99558,0.91211,0.000231215,0.000231215,0.000231215
685,7961.78,0.38159,0.25291,0.8092,0.67657,0.72177,0.70466,0.47692,0.97454,0.99997,0.91516,0.000230508,0.000230508,0.000230508
686,7972.82,0.38123,0.25152,0.81182,0.69023,0.72516,0.70661,0.47859,0.97631,0.9881,0.91692,0.000229801,0.000229801,0.000229801
687,7984.65,0.37274,0.24835,0.80927,0.63001,0.81063,0.71254,0.48267,0.98008,0.96809,0.91605,0.000229094,0.000229094,0.000229094
688,7995.86,0.38004,0.24851,0.81316,0.68868,0.73579,0.72116,0.49093,0.97961,0.95235,0.91007,0.000228387,0.000228387,0.000228387
689,8007.21,0.38529,0.26117,0.81249,0.69768,0.73201,0.7244,0.49187,0.97996,0.94874,0.91016,0.00022768,0.00022768,0.00022768
690,8018.96,0.38494,0.25328,0.81302,0.69992,0.74617,0.72817,0.49387,0.97998,0.95221,0.91052,0.000226973,0.000226973,0.000226973
691,8030.33,0.38489,0.26046,0.81361,0.69709,0.7439,0.72749,0.495,0.98007,0.94726,0.90933,0.000226267,0.000226267,0.000226267
692,8041.78,0.37895,0.25453,0.80805,0.65591,0.75976,0.72148,0.48759,0.98055,0.95981,0.9085,0.00022556,0.00022556,0.00022556
693,8053.36,0.3809,0.25352,0.81301,0.68216,0.69478,0.70702,0.48175,0.97877,0.98966,0.90697,0.000224853,0.000224853,0.000224853
694,8065.54,0.37615,0.25243,0.81118,0.59722,0.81889,0.70277,0.47733,0.96874,0.99193,0.90162,0.000224146,0.000224146,0.000224146
695,8077.33,0.37479,0.24534,0.80885,0.6818,0.70222,0.70602,0.48159,0.97024,1.00314,0.90221,0.000223439,0.000223439,0.000223439
696,8089.12,0.38,0.25143,0.80808,0.69015,0.69737,0.70789,0.48369,0.96965,1.00511,0.90214,0.000222732,0.000222732,0.000222732
697,8100.95,0.37843,0.24814,0.81405,0.69744,0.7042,0.71363,0.48647,0.96442,0.99323,0.89926,0.000222025,0.000222025,0.000222025
698,8112.6,0.36836,0.24997,0.81388,0.72128,0.69704,0.70931,0.48541,0.962,1.00709,0.90155,0.000221319,0.000221319,0.000221319
699,8124.39,0.36959,0.24905,0.80488,0.72577,0.69916,0.7089,0.48566,0.95976,1.01813,0.90116,0.000220612,0.000220612,0.000220612
700,8136.04,0.37192,0.24513,0.80455,0.71423,0.7039,0.70404,0.48157,0.95911,1.0061,0.89954,0.000219905,0.000219905,0.000219905
701,8147.8,0.3752,0.25468,0.81183,0.71952,0.70569,0.70687,0.48058,0.96274,1.00215,0.90116,0.000219198,0.000219198,0.000219198
702,8159.52,0.3756,0.25104,0.81157,0.71597,0.69749,0.70803,0.48065,0.96611,1.01216,0.90422,0.000218491,0.000218491,0.000218491
703,8171.44,0.38152,0.25145,0.81131,0.73836,0.69109,0.70671,0.47716,0.97082,1.01943,0.90564,0.000217784,0.000217784,0.000217784
704,8183.29,0.37218,0.24623,0.81378,0.74062,0.69166,0.70788,0.48107,0.97342,1.0146,0.90706,0.000217077,0.000217077,0.000217077
705,8194.93,0.37615,0.24616,0.8045,0.73684,0.69742,0.71027,0.48444,0.97044,0.99905,0.90751,0.000216371,0.000216371,0.000216371
706,8205.94,0.37464,0.24951,0.80769,0.73242,0.6906,0.70893,0.48237,0.97336,1.00628,0.90995,0.000215664,0.000215664,0.000215664
707,8217.26,0.37241,0.2545,0.81105,0.72831,0.68269,0.7041,0.4788,0.9796,1.0257,0.91352,0.000214957,0.000214957,0.000214957
708,8228.83,0.37406,0.24761,0.80623,0.70735,0.67631,0.70395,0.47707,0.9768,1.02217,0.91413,0.00021425,0.00021425,0.00021425
709,8240.32,0.37256,0.24711,0.80693,0.63198,0.77063,0.7042,0.47824,0.97851,1.01269,0.91441,0.000213543,0.000213543,0.000213543
710,8251.85,0.37686,0.25026,0.81348,0.65063,0.74456,0.70732,0.47965,0.9765,0.99806,0.91323,0.000212836,0.000212836,0.000212836
711,8263.19,0.37615,0.24992,0.80821,0.63101,0.77862,0.7073,0.47768,0.97573,0.99092,0.91117,0.000212129,0.000212129,0.000212129
712,8274.61,0.37608,0.24778,0.80999,0.64568,0.77081,0.70498,0.47585,0.97954,0.9983,0.91229,0.000211423,0.000211423,0.000211423
713,8286.7,0.37848,0.24924,0.81041,0.67885,0.73096,0.69715,0.47239,0.97689,0.9944,0.91209,0.000210716,0.000210716,0.000210716
714,8298.54,0.38618,0.25352,0.80658,0.68266,0.73282,0.69599,0.47189,0.97593,0.99374,0.9118,0.000210009,0.000210009,0.000210009
715,8310.45,0.37267,0.24714,0.81106,0.67368,0.72789,0.69162,0.46904,0.97345,0.98739,0.90853,0.000209302,0.000209302,0.000209302
716,8321.98,0.36871,0.24568,0.80837,0.65131,0.76364,0.68999,0.46928,0.9754,0.99743,0.90681,0.000208595,0.000208595,0.000208595
717,8333.54,0.37018,0.24739,0.8073,0.65172,0.76065,0.68888,0.46647,0.98139,1.00374,0.90878,0.000207888,0.000207888,0.000207888
718,8345.42,0.37661,0.24882,0.81723,0.66581,0.75595,0.68646,0.46268,0.98896,1.01108,0.91037,0.000207181,0.000207181,0.000207181
719,8357.08,0.37279,0.24882,0.81208,0.65037,0.77751,0.68941,0.46001,0.99156,1.01135,0.90859,0.000206475,0.000206475,0.000206475
720,8368.86,0.37349,0.24893,0.80633,0.67763,0.72125,0.69064,0.46112,0.99383,1.01361,0.90898,0.000205768,0.000205768,0.000205768
721,8380.26,0.36403,0.24011,0.8019,0.69267,0.71392,0.69078,0.46581,0.99628,1.01384,0.91047,0.000205061,0.000205061,0.000205061
722,8391.71,0.38091,0.2518,0.81196,0.70033,0.71033,0.68996,0.46802,0.99068,1.00795,0.90931,0.000204354,0.000204354,0.000204354
723,8403.74,0.36914,0.2505,0.81081,0.72292,0.69689,0.68809,0.4667,0.98543,0.99624,0.9091,0.000203647,0.000203647,0.000203647
724,8415.17,0.38454,0.24679,0.81471,0.68879,0.71012,0.68647,0.46537,0.98124,1.01017,0.90677,0.00020294,0.00020294,0.00020294
725,8426.23,0.36456,0.24689,0.80696,0.70741,0.68696,0.68421,0.4649,0.98158,1.02651,0.90633,0.000202233,0.000202233,0.000202233
726,8437.49,0.36733,0.24533,0.81531,0.66345,0.72608,0.68359,0.46508,0.98152,1.02638,0.90566,0.000201527,0.000201527,0.000201527
727,8449.16,0.36689,0.24634,0.81458,0.69445,0.6987,0.679,0.46008,0.98299,1.02803,0.90774,0.00020082,0.00020082,0.00020082
728,8460.71,0.36944,0.25174,0.8115,0.67864,0.71616,0.67757,0.45822,0.99366,1.0306,0.9137,0.000200113,0.000200113,0.000200113
729,8472.24,0.3706,0.24331,0.81193,0.67421,0.71872,0.67604,0.455,0.99388,1.03682,0.91819,0.000199406,0.000199406,0.000199406
730,8483.71,0.37076,0.24992,0.81229,0.68937,0.69243,0.674,0.45608,0.98435,1.05055,0.9162,0.000198699,0.000198699,0.000198699
731,8495.77,0.37733,0.24721,0.81163,0.69418,0.69679,0.6734,0.45624,0.98393,1.05011,0.91684,0.000197992,0.000197992,0.000197992
732,8507.4,0.3683,0.24386,0.81018,0.69627,0.69456,0.67379,0.45701,0.98405,1.04275,0.91737,0.000197285,0.000197285,0.000197285
733,8519.79,0.37445,0.24758,0.81254,0.70618,0.69764,0.67272,0.45532,0.98419,1.03768,0.91756,0.000196578,0.000196578,0.000196578
734,8531.54,0.37358,0.24038,0.81425,0.69733,0.70105,0.67447,0.45471,0.98449,1.04483,0.91864,0.000195872,0.000195872,0.000195872
735,8543.11,0.36205,0.24393,0.80987,0.70293,0.70156,0.67638,0.45741,0.98389,1.04012,0.91842,0.000195165,0.000195165,0.000195165
